size,distance_to_center,age,price
1449,2.22,29,312323
3984,4.33,1,460845
1369,2.02,13,305972
1849,4.17,11,399367
1917,13.97,18,268350
1983,3.96,21,372842
1662,1.9,40,313883
1599,3.08,31,293774
1540,1.6,38,271439
1175,2.0,58,316872
1686,7.92,2,302801
3332,1.8,0,464800
2402,6.16,39,331928
1671,5.04,32,347182
2084,3.41,28,325111
1045,5.81,51,226029
1333,2.57,9,327126
2162,8.92,34,319446
2683,3.04,55,325337
1087,3.78,26,242941
1219,3.48,34,275290
3542,8.03,4,457648
1538,7.25,20,334175
3069,0.79,2,511748
1607,5.92,34,251540
1633,1.46,35,349118
1310,3.9,57,187138
2158,4.59,38,404285
2548,3.87,0,332437
978,7.03,49,225313
1285,8.2,19,315351
2134,2.88,42,350019
1405,2.81,15,293670
1215,4.83,45,235851
2216,1.68,55,393618
2301,3.55,4,332073
1236,12.73,32,235849
1611,1.73,32,298089
912,3.9,17,156250
1034,3.27,20,220289
1555,20.16,40,224873
1499,3.4,17,264199
1005,3.54,1,260968
1111,2.41,46,293011
966,4.99,37,175415
1775,5.98,15,309669
673,2.66,57,226086
987,9.9,53,221706
702,5.99,57,115677
1750,8.99,30,272265
719,3.94,14,222650
1499,5.87,10,254760
2852,4.27,56,389523
2891,13.74,53,339152
718,5.37,44,208213
1667,4.98,30,213999
996,3.59,23,226618
918,3.45,42,192097
1414,5.85,0,280089
2419,8.79,31,331713
1881,3.07,40,322350
1112,5.41,45,303027
1962,5.63,27,353224
603,6.37,44,144177
1095,1.5,5,293458
1064,2.59,13,266506
1527,1.9,8,238188
1364,5.07,20,215838
1398,2.64,20,314562
1380,3.5,22,308410
1493,2.15,27,347839
1837,3.73,26,296100
1571,2.25,29,279689
1321,8.42,45,204330
1738,6.93,8,161898
2059,5.5,21,333629
1185,4.01,0,320523
1445,1.19,1,330409
2356,3.59,36,291822
952,2.91,52,197884
3046,5.89,18,417503
866,7.64,24,229268
1289,6.22,12,253052
1012,11.99,8,264126
3551,3.33,53,406909
1210,3.23,34,268997
1211,10.24,42,184273
1276,5.56,52,213937
1538,4.17,35,212279
1298,18.04,10,262862
1403,7.42,42,228934
360,4.33,44,43290
1514,3.06,24,278283
1490,12.54,37,277017
2242,5.73,29,309154
2498,5.04,19,358250
1373,7.95,40,232030
2051,9.17,14,259522
952,7.28,19,274212
2012,9.2,24,332258
1177,6.79,36,267653
921,7.3,51,156265
1374,2.97,36,298769
2592,17.59,43,261143
1591,2.09,17,270383
2693,6.15,35,404370
1097,1.94,6,341849
2251,4.62,27,359639
1140,3.32,41,234612
1619,5.45,10,231073
1614,6.29,54,279143
1928,2.54,25,413206
1636,4.85,40,224821
1101,13.14,28,198788
2105,1.98,43,310115
2959,2.72,35,481085
1172,9.05,7,250540
710,5.23,55,225053
1807,5.51,39,377703
1296,10.13,28,241477
1404,2.84,40,286917
1849,3.44,15,296220
1233,3.16,46,280317
1329,3.88,24,257844
1422,12.65,48,243000
2664,1.51,16,434718
1498,2.15,47,268506
903,1.9,54,198539
917,13.21,58,253810
1565,3.22,46,262589
942,3.94,42,169413
792,1.6,31,297116
1908,4.12,6,328286
1946,9.08,33,352368
1277,5.91,33,238407
1664,4.59,3,289355
1595,1.66,41,279585
1883,3.94,8,311428
1885,5.49,35,349228
522,2.47,28,225733
1344,7.83,52,261887
1821,9.2,13,328427
1256,3.42,10,194636
1501,8.23,33,283592
1998,4.59,27,364228
1529,11.06,9,325634
2705,20.57,36,275673
2323,2.3,54,376966
1411,8.49,44,258186
1367,12.35,12,278748
473,2.51,14,286373
1299,3.31,33,272113
861,3.29,40,178746
1617,4.51,58,272021
1573,3.86,6,257165
1955,4.31,32,291011
2588,8.9,59,262953
1464,1.31,6,298855
3685,2.5,58,464558
1624,7.92,27,353937
876,7.29,43,175439
1182,2.36,25,311770
1275,7.33,50,224635
1875,12.54,54,278514
1013,4.79,9,270653
1313,2.45,44,265743
1387,9.14,1,251564
1237,16.55,16,224710
2047,2.66,33,357951
1913,5.09,36,331215
2360,10.62,21,280376
1296,5.37,16,240954
2394,1.46,10,445270
857,6.76,14,244057
849,2.5,7,241276
910,2.03,15,213361
1485,1.48,49,288867
2394,11.4,17,269918
1163,2.76,54,287614
1223,6.25,14,244875
1357,7.43,29,220122
1861,5.55,10,341325
1222,6.1,1,276667
1195,6.47,37,250046
864,5.46,20,203570
1177,2.91,20,307364
2370,2.73,24,392744
1535,4.6,46,224907
1101,4.53,23,273685
2427,6.69,5,312723
1171,10.71,16,198658
2612,6.3,34,306180
2595,2.81,59,344285
1513,1.08,8,261063
812,2.89,19,185677
3698,1.93,29,499131
1728,2.97,56,338421
1300,5.87,6,281192
2169,5.25,47,301642
1960,18.19,43,189775
2500,6.95,18,347293
1135,18.85,46,158922
1681,8.17,34,256706
921,10.59,10,149615
1932,3.85,17,253337
1466,2.33,19,366260
1656,3.62,19,212279
1396,4.91,44,226479
1338,3.19,39,255099
1045,2.46,49,272122
2030,6.63,30,357654
2686,2.45,21,361843
1184,1.69,4,354512
1847,2.26,47,382103
1759,4.2,4,237645
1485,2.48,18,318961
803,4.22,40,139949
879,7.54,45,135705
1083,7.4,4,301041
629,3.12,36,184482
2599,1.99,8,404171
1714,3.31,45,254506
1462,7.84,43,185735
616,9.23,44,208143
713,6.34,3,240830
1478,11.48,33,217707
3255,16.62,14,359836
1119,3.53,29,289227
2091,14.02,59,242854
1221,4.13,5,340379
1513,10.11,35,296646
2406,8.13,9,344437
1288,1.24,30,301336
1123,2.52,31,302982
2610,2.11,27,367175
1507,1.42,38,314758
2290,9.17,58,346126
1125,21.08,48,168719
2598,4.14,57,344425
1651,9.01,11,295474
1761,14.0,59,241742
1560,5.73,18,255062
1209,4.87,2,310163
1479,4.17,26,309372
1240,7.22,14,257788
2172,9.14,45,320897
1364,6.84,5,341036
813,6.68,32,211675
756,4.78,17,161722
741,1.62,12,283172
1895,9.29,52,335273
933,2.02,30,225094
1669,7.64,19,218049
1563,8.41,44,249066
1442,2.23,51,287716
1764,3.24,26,212718
1577,21.87,10,236637
500,4.68,59,174245
1300,2.11,21,307628
1754,8.68,12,278680
2852,2.88,6,413048
2906,1.29,7,437739
858,7.13,56,161496
1287,2.61,56,340394
791,6.2,30,289975
2718,2.8,41,370184
2219,8.13,49,321730
1703,5.63,33,167152
1581,0.81,40,324369
2571,6.47,58,337086
2403,4.04,10,350759
2352,13.35,8,227643
1776,6.53,45,315235
1287,8.41,42,297780
2011,3.01,11,351185
2051,2.85,18,427695
1371,4.86,41,241942
1286,3.85,29,291200
2329,12.64,53,205324
2880,4.45,50,323599
1096,2.1,29,261759
1332,2.78,40,259353
1703,9.73,38,235544
1798,4.41,5,277028
1201,4.24,25,250221
3144,10.4,26,363910
1752,2.61,53,244984
1830,1.04,53,321695
2991,2.73,3,511561
1236,5.87,50,219400
1428,4.16,36,260173
896,1.66,0,300687
1381,10.09,22,302300
816,5.55,53,179222
1996,6.5,21,408907
1751,6.64,40,255438
1325,2.0,33,336201
1422,6.12,35,300017
2007,9.35,28,367350
939,11.0,28,149535
1606,8.21,54,281156
1958,7.09,24,325784
725,1.47,11,261464
1946,4.9,25,345048
757,2.54,43,273475
1412,12.15,28,254936
929,10.93,43,107325
2624,2.55,14,469482
931,4.8,34,231727
765,5.89,51,159081
1561,9.31,31,216782
1254,1.53,38,346072
810,1.05,40,191275
1826,5.09,44,350427
667,0.84,21,290625
977,5.53,37,175308
1176,7.5,24,231918
2040,11.77,23,257131
2485,3.2,28,302422
2301,5.54,24,348723
1392,7.82,1,304146
560,2.17,44,257644
1730,9.4,35,228333
2665,6.0,8,371918
2424,3.24,15,302468
1781,5.47,36,291896
919,4.49,31,143506
1199,8.55,43,299574
3208,3.85,29,410182
839,5.81,50,202765
935,3.21,4,255781
2158,2.57,36,341757
1245,5.58,22,291735
922,2.64,18,229071
2727,8.67,56,308369
1780,7.5,51,214531
1270,2.9,11,371324
936,5.75,3,185540
3357,2.89,52,476350
1465,1.61,10,286300
2588,3.26,55,361460
2116,4.78,16,428211
1201,7.13,24,236046
1205,5.5,2,295322
2639,9.35,32,325362
2657,2.49,11,429446
698,3.8,25,190549
1844,15.66,55,289409
1410,1.28,15,294886
979,3.61,38,285262
1643,2.34,12,226722
862,4.32,36,214320
1228,3.65,17,259599
1075,7.55,40,238224
1212,5.92,46,250844
1438,1.99,52,292220
986,3.28,55,188323
2777,4.95,14,355507
1803,8.31,7,406461
3034,27.2,2,289907
1388,8.1,43,310189
1188,2.44,11,407272
2991,4.64,48,343458
1174,5.62,57,241818
1378,3.44,8,312109
1974,6.88,16,374904
902,1.01,31,313695
1967,7.3,25,354133
1869,3.55,25,262753
2459,4.59,13,389575
2113,13.82,53,279148
2489,2.05,40,425721
1416,5.99,9,201708
1048,8.63,0,243792
3442,5.58,45,410625
803,1.6,0,330657
836,12.75,52,221240
1855,4.27,31,312421
2835,3.42,55,394555
1596,3.99,46,349134
2207,3.79,53,298994
666,2.15,44,255663
1212,5.56,34,242829
699,3.26,10,218040
2022,7.92,43,287079
797,7.12,35,168162
887,15.46,27,165910
1818,4.27,33,319281
2263,2.82,13,378443
1389,1.77,24,329982
1859,23.0,7,346834
1835,7.87,24,317560
1358,3.05,28,222438
955,16.2,51,160361
1855,12.8,31,242648
1891,1.92,54,307864
2116,2.92,58,410442
1677,4.51,2,293059
927,2.34,35,256782
1951,4.63,17,266767
1479,8.15,51,217779
1220,1.89,29,256196
1315,6.08,4,289222
1123,11.22,12,245104
2112,6.55,40,325076
839,4.7,4,204656
994,3.1,22,167587
1297,8.86,52,232657
2822,2.17,1,523566
2256,5.87,41,297989
767,5.04,40,144378
2541,10.89,19,241000
2539,3.29,6,314979
925,3.5,6,182799
539,2.08,58,188269
1438,6.73,40,223070
2319,3.68,22,386973
2797,2.71,50,358808
1044,2.9,6,262923
2983,7.21,7,344177
607,2.29,11,319782
1277,2.44,45,333294
1252,9.28,24,270814
2347,4.41,38,384182
2488,9.67,13,360048
2168,3.85,46,317124
862,4.95,48,132872
2090,5.53,24,412528
1814,13.08,12,258392
758,12.36,37,165469
647,11.1,15,181423
2242,3.19,8,342075
1377,2.48,36,331838
885,8.44,30,217464
1362,12.98,47,198079
1712,11.18,17,240983
1432,5.0,13,280636
795,8.24,38,174844
3147,8.35,42,464972
2212,5.5,24,339230
1294,5.67,26,320742
1315,5.31,7,207098
1709,2.85,28,334875
942,3.06,57,146165
1684,3.03,6,235890
869,1.62,34,284384
1439,5.47,1,281317
927,4.81,19,298701
946,8.44,45,199685
2859,11.97,34,338560
1515,12.52,4,289752
1608,13.37,27,230986
662,2.92,4,311617
1165,1.82,22,298744
1780,9.5,46,255453
1599,13.03,15,247540
625,14.72,27,182980
1608,6.96,30,299588
1714,1.22,51,221476
2473,6.4,7,343705
1139,7.31,33,233355
603,11.9,1,158751
993,13.47,5,148163
954,9.36,13,176449
1987,3.28,43,311057
499,2.41,2,292818
1237,7.2,56,260607
2618,2.84,25,374455
1484,13.91,50,280215
2118,1.5,13,375889
767,7.37,20,126034
779,6.19,43,166905
2630,4.29,22,341792
1541,2.59,30,185627
1542,1.17,48,335878
946,3.41,39,196235
1541,3.46,50,196208
936,10.79,5,143515
2379,2.86,36,418945
4407,6.8,36,463589
1796,2.0,36,285346
1148,6.93,35,208498
537,1.03,43,234973
754,21.47,50,171947
2757,4.49,13,361480
980,0.7,6,228601
1276,3.0,4,285360
1923,2.68,9,390765
2678,3.13,39,376738
1366,3.84,24,310513
1259,3.11,20,320826
1523,2.8,54,339494
1151,2.2,54,358911
1176,8.8,32,298500
1745,11.48,27,217604
1594,4.14,16,318273
3472,4.89,27,377696
1764,2.25,24,399849
2345,5.21,0,332941
964,5.82,45,213730
1826,4.25,26,394881
1108,6.54,13,277453
1733,6.15,39,182086
1949,2.37,26,353978
1510,11.42,18,253558
3877,4.28,13,454153
2620,16.0,3,298205
2370,6.65,30,342824
2009,19.68,22,219181
2996,11.28,2,462425
833,5.81,48,165638
2560,2.99,48,399972
995,3.03,29,253335
1181,7.19,50,196108
1852,5.47,28,344864
2424,3.28,10,350563
933,8.87,31,190194
1205,5.09,18,295239
1539,8.91,27,234644
1373,2.5,58,292089
2083,9.97,21,325905
5851,7.03,12,518370
1750,11.45,7,214813
1103,9.82,53,268307
881,4.67,0,298272
1299,4.41,54,205102
1016,17.26,3,273622
1784,4.04,45,202516
1773,8.36,17,183509
1229,3.79,14,230169
3274,1.35,10,458326
1103,2.1,8,290584
1411,6.58,3,278613
1911,8.09,9,340232
2115,6.6,35,294521
2467,11.05,34,288361
1757,6.51,16,306106
2253,2.88,40,420564
1134,7.51,46,230113
2137,5.58,58,353967
2125,3.31,26,314121
2711,6.89,22,326952
759,5.24,58,195143
1029,3.24,56,227280
2057,4.37,55,271971
512,13.32,36,211663
1802,13.02,37,243513
2261,5.65,55,300240
1175,5.16,28,300212
1246,1.82,12,330410
963,16.5,59,166692
1201,10.23,50,164166
1215,8.38,3,245794
1126,1.01,6,325098
1102,5.1,52,263941
1328,4.53,18,269614
1321,7.99,41,221997
3132,3.61,7,410748
1264,4.21,10,268201
1698,7.64,44,192432
1175,2.88,58,293484
1169,3.31,30,207226
748,5.67,2,190000
789,12.64,14,186772
913,8.72,12,222162
1593,10.51,56,232988
2276,5.18,25,297647
724,14.11,56,88901
1188,1.46,51,289684
856,20.4,27,107823
1331,22.34,1,305888
2276,6.82,58,278909
1237,8.87,0,374899
1452,4.82,51,203444
2649,4.28,24,357592
1777,3.23,18,232008
1092,4.79,24,253609
1577,7.31,21,266990
1063,6.65,41,272691
1751,19.9,34,278741
1819,5.31,15,367638
856,1.75,31,289429
1587,15.66,24,216587
1412,2.11,55,314654
1840,3.35,53,307046
2064,5.99,37,377476
1791,6.63,57,244391
1311,1.8,22,333569
2150,2.94,5,401076
1043,1.76,2,368894
872,7.65,50,149309
412,11.34,23,120267
1439,2.11,51,327580
1065,9.94,27,311109
1735,9.5,0,285595
672,3.12,31,230821
1142,1.24,35,248086
1786,2.34,27,286381
980,3.27,50,183114
1743,14.57,38,174059
1184,4.56,21,201879
1461,2.45,43,296002
1878,5.49,19,316984
2167,2.0,50,356826
1536,7.1,16,244560
1068,2.5,39,261223
1232,2.77,24,301734
1909,6.44,6,339479
983,16.86,37,157857
1378,23.07,22,220943
1268,2.39,38,302249
1420,3.26,32,291150
988,7.11,2,226410
705,11.23,12,106799
1823,1.09,42,324633
2176,5.27,28,375408
722,3.52,27,173947
1715,1.29,0,336637
2283,1.94,18,463145
1878,3.33,40,344009
1253,5.16,53,158363
1014,10.03,34,294906
1529,6.35,32,265686
1634,9.61,28,274033
1538,5.05,40,251558
1377,3.02,47,274707
960,4.36,13,196969
1752,8.06,42,183700
1787,10.2,14,252293
1604,4.47,1,237490
1547,2.58,4,409030
2897,6.26,2,446238
1153,6.92,16,258033
2471,11.74,7,249311
1103,3.08,5,272888
2306,3.1,8,357265
2424,8.41,2,344209
1316,3.72,20,277216
2876,3.62,49,412573
1785,11.92,33,236356
1042,1.9,3,311441
1274,20.89,22,327946
2328,3.23,25,384946
2141,9.09,10,367677
969,4.59,22,242806
1400,5.99,20,271396
1605,4.12,29,246725
1208,9.02,41,139563
3801,3.88,28,383678
1625,3.32,4,372270
1444,17.63,3,314087
2383,5.06,53,327688
1279,3.09,41,180053
2214,1.75,39,414121
759,18.28,54,149434
1234,3.37,32,286522
2252,20.97,4,262747
2774,6.55,42,301381
1086,5.47,9,293634
1036,5.58,39,333256
1857,23.36,24,249979
1153,1.07,1,302014
1329,5.75,3,328869
2101,4.11,23,292123
1190,4.27,35,214854
674,5.5,10,210105
879,4.11,6,279256
1486,5.65,22,227746
702,4.87,48,165949
1314,1.97,47,294229
848,6.47,41,162036
2852,8.18,25,362860
3519,3.39,26,460474
969,18.31,13,187080
1640,12.62,8,253940
1008,8.94,0,284615
1308,8.87,51,297500
3045,5.06,29,410827
1228,11.01,0,229072
1320,14.87,31,303220
1015,8.72,15,176452
2341,3.32,25,334155
401,4.82,40,177130
1240,7.4,48,235647
1453,8.9,42,181053
1136,4.69,53,194968
2091,3.33,14,376403
2394,15.01,39,327642
841,2.34,53,214142
3419,2.56,18,444634
837,1.96,47,162177
2478,2.56,56,405741
1571,11.86,38,277986
1210,12.14,9,133189
1256,4.7,15,167891
1460,7.01,40,245199
1608,4.92,51,250114
1024,2.15,1,321861
1348,23.4,19,238747
1087,12.97,14,230604
910,6.35,25,201004
1067,2.72,46,255765
934,4.23,30,199534
1251,3.05,31,234374
1759,5.3,36,231206
1553,6.15,30,189058
3260,3.9,41,403329
611,1.79,6,280512
1786,22.03,1,257627
1484,5.85,49,226567
2051,6.82,28,387717
1971,3.69,17,378949
1385,1.66,27,375914
1586,4.67,39,345769
1099,3.95,7,262260
1892,8.14,31,296027
698,9.34,6,180196
2019,8.46,51,341774
1466,9.89,33,314723
1218,17.51,48,180143
1348,6.51,43,249700
1388,10.69,48,189871
2487,7.0,20,334427
5395,1.31,8,473858
2411,4.45,53,334485
1180,2.7,53,367228
1904,5.82,52,338053
1937,2.85,59,353666
1022,7.57,35,237394
893,9.84,30,192747
1443,11.5,47,186875
2044,15.39,6,280306
776,1.53,46,138373
1109,2.14,48,281974
1861,38.45,34,269983
1505,10.04,23,195895
2608,5.8,39,325478
841,5.07,54,222556
3792,4.76,9,475297
800,1.28,18,229740
657,2.88,40,249892
1445,4.58,49,183056
940,3.0,39,188745
1457,3.29,35,268770
1437,29.7,5,298023
1368,4.15,26,305326
1056,6.02,53,247939
1759,5.87,21,225362
1303,7.48,22,311623
2301,3.55,21,327069
1377,11.86,21,257042
1006,6.76,24,255343
753,2.01,46,305705
1381,4.59,27,236818
890,4.39,36,234817
862,4.25,26,196716
1828,7.07,52,341625
727,7.72,10,261560
2604,7.11,7,263826
1577,6.28,24,257515
1454,5.26,58,206025
978,1.1,41,246937
2009,8.54,36,366270
1478,6.97,23,242121
1125,2.49,17,290162
1603,6.03,57,247744
755,7.8,25,151618
769,11.24,42,172662
945,7.08,48,148927
1702,6.2,39,287878
1478,9.61,13,209920
2252,4.0,17,318443
1024,6.61,1,261456
1862,3.21,58,308669
1414,10.77,50,272300
1015,1.61,24,342146
1726,8.77,53,221771
1441,5.01,9,241738
1150,9.74,2,323641
1505,2.87,8,265769
1405,5.28,53,240850
1392,5.17,9,236980
1255,6.71,4,283475
878,2.38,11,280746
1525,7.73,24,234568
1073,1.36,29,347017
984,3.1,14,283584
1344,1.66,48,312952
1985,8.84,57,316804
1594,6.55,17,303971
1196,6.82,55,197863
1177,13.89,49,277800
1908,3.97,53,291383
567,7.59,3,312387
2036,5.19,50,292749
699,4.66,35,225144
840,12.36,2,150736
1205,21.27,45,211896
3526,3.66,14,388971
2895,8.88,47,355222
1963,6.19,37,385809
1707,6.24,29,213352
702,5.89,1,202067
1576,3.92,53,207638
1188,0.4,8,353307
1067,14.5,49,258664
1574,3.05,41,288271
1226,4.18,4,260114
2095,4.25,32,391284
682,2.86,57,199790
1525,5.86,55,211321
1041,4.8,8,233448
1256,3.0,10,234832
1672,5.5,9,256550
946,4.84,45,148129
1580,9.48,9,268793
1359,1.94,3,240842
1136,2.82,23,318669
1226,8.23,58,198592
1391,3.17,18,234562
1088,2.63,43,265480
1484,3.28,8,295840
1324,4.62,37,279174
1159,4.63,34,253709
2795,4.28,54,292821
1747,2.41,42,319749
1270,8.51,7,328198
1569,12.53,24,238936
981,1.3,0,219263
1243,1.67,14,283289
1302,9.99,58,261250
898,14.86,27,163176
1728,1.12,52,257369
1209,8.77,1,255717
1284,15.59,52,223483
1179,2.71,53,231714
4834,14.97,39,363683
1135,4.37,6,263361
647,6.17,52,162918
780,2.99,53,190371
2005,9.98,12,378699
2526,8.88,56,269354
1126,16.57,52,226563
2469,13.58,12,302654
1991,4.92,23,346059
1372,43.64,20,286784
1333,12.75,29,196854
1591,7.23,53,209945
2102,2.46,52,352473
1735,1.7,10,435046
1129,1.8,33,329296
1380,2.58,32,336410
3269,12.99,27,389827
1636,6.97,42,242995
2095,3.22,38,379878
1837,4.5,16,268928
1651,4.14,20,270525
1546,8.67,53,256272
2119,2.68,19,428708
1973,6.33,26,296084
1645,6.11,58,198880
1121,2.73,51,251282
1727,15.05,41,239848
1441,4.03,18,280390
1308,2.47,37,273907
4322,9.0,38,502742
799,5.15,24,210882
2172,6.59,2,374719
1048,2.16,21,302110
1560,8.75,30,295358
4135,22.66,57,359800
1007,2.05,43,361814
1108,6.35,6,213871
1469,2.86,18,251268
1054,32.55,31,211877
2108,11.8,27,296027
1195,6.03,0,273732
1922,2.1,56,418299
869,2.48,54,215044
718,8.35,55,221112
1350,1.91,25,278431
790,1.95,50,274956
2717,4.98,42,372027
802,5.44,30,178538
977,6.46,4,248603
1746,3.64,10,270173
1170,9.43,14,279634
806,2.71,53,278808
3347,7.68,39,466982
991,5.75,58,199536
1368,7.54,33,285195
1361,11.33,5,191767
1966,3.6,28,338445
1781,3.12,6,218142
1063,1.52,54,289309
1299,1.21,16,352438
1351,4.38,11,259731
1997,4.59,30,244787
927,2.32,48,190221
3318,2.69,30,502081
1092,14.39,2,249513
1475,9.14,44,269786
930,2.05,2,234126
880,3.63,36,214505
1043,6.58,37,276413
1004,3.19,12,290016
1254,2.81,26,285102
1000,3.91,0,319632
1955,10.63,17,332249
1082,11.32,37,153637
1035,2.96,17,311964
1264,6.84,2,221358
2202,4.93,40,287312
1613,2.45,44,260414
1422,4.02,51,237474
834,2.04,52,244346
937,11.18,29,214389
887,14.68,24,190032
2496,3.72,35,365597
1830,3.14,47,279017
1048,10.36,28,280153
1181,11.6,59,94758
1064,2.27,38,368014
1038,4.47,18,311193
1779,4.75,47,268502
1319,2.89,9,394700
3403,6.49,56,341454
2440,3.03,20,369618
2499,3.39,41,325134
1936,4.61,37,349275
1250,1.75,5,265784
1880,1.17,43,385002
1287,9.42,18,273217
2841,2.95,22,453795
1740,22.07,5,237389
1644,19.69,48,170048
1557,3.47,51,224974
2969,25.47,8,401511
834,9.55,48,217270
3088,3.15,53,439210
1374,0.81,5,346494
843,8.02,59,216991
1095,5.06,0,265545
764,6.7,50,192902
1922,4.22,33,381297
977,2.22,57,177576
1583,3.67,20,207357
2330,8.12,21,285255
1131,3.86,50,172149
1329,3.85,42,200069
878,1.71,36,230032
1267,5.28,38,317467
4144,2.27,40,443375
2020,9.42,2,312377
1331,2.96,7,316315
1159,4.03,10,252819
1455,22.53,10,210278
1559,4.0,50,217634
1251,3.64,23,300549
1829,7.46,29,286424
1010,1.42,5,246700
1008,11.89,52,237739
1716,9.93,0,266669
927,7.15,4,288983
1981,0.47,48,364136
1471,4.13,7,256185
712,2.03,47,259888
1546,10.88,21,176457
754,10.35,46,172828
1953,6.5,3,356106
1340,2.13,20,349018
3103,14.1,28,340422
2272,4.12,37,346719
968,17.53,50,146359
659,5.96,14,215690
1094,7.06,39,250456
908,3.59,9,209967
3072,13.26,47,411623
1474,7.58,55,229132
2150,13.6,2,320304
1320,5.61,4,376885
1377,4.79,47,254814
1461,7.51,52,147501
2304,13.6,38,249682
1676,10.09,27,194257
969,5.46,46,215034
2832,1.35,17,476434
1316,8.73,59,280413
1233,1.81,50,313239
477,5.08,53,203075
1907,4.57,51,273514
1541,1.84,55,309185
1540,6.43,3,341930
1260,22.38,54,165010
1176,3.98,14,247948
1276,8.47,21,273467
1781,25.76,22,243724
1911,9.06,13,394590
1349,3.15,26,287683
2163,5.85,30,355431
1434,6.93,8,291068
1209,13.51,21,269043
1602,11.59,20,241560
859,0.71,40,216516
1624,2.72,34,347631
798,4.72,42,151763
981,2.43,47,227253
660,0.37,40,186044
1380,2.98,14,337803
2818,4.94,30,476835
1412,3.43,27,224449
1914,2.46,4,414150
3793,5.1,53,391757
1739,6.3,5,300862
1089,3.57,58,293844
1151,12.94,1,251794
1480,5.16,43,122535
1149,2.69,17,353806
1184,2.25,54,291713
2195,4.27,49,321860
2231,10.8,1,341621
766,2.78,1,266167
1067,7.52,36,236049
1229,5.29,8,246483
1881,19.99,0,323585
2338,6.51,58,353400
4362,3.04,37,492059
1228,8.29,0,305328
1253,8.49,29,254504
1873,3.75,9,373675
1126,2.19,48,253092
1399,7.21,1,343936
1253,5.18,22,268032
518,1.71,14,241309
1555,5.92,58,203215
1376,3.17,4,313823
2461,1.71,43,359336
1483,3.87,28,256417
896,12.16,48,96494
1335,11.54,12,223482
641,9.61,51,158397
911,5.98,57,195905
1908,7.52,12,329829
1340,5.31,14,159342
2140,2.29,57,354229
674,2.63,26,194729
1343,3.24,50,200371
1223,13.21,50,258147
2169,10.52,18,210818
1937,2.33,10,401204
1913,5.14,21,320725
2742,3.74,35,313398
1277,4.44,29,222785
2525,3.4,44,332141
974,13.25,32,196408
960,4.89,48,114444
2000,5.76,6,383719
810,5.79,26,154921
1861,2.41,0,434767
1541,5.34,7,215123
2272,10.42,19,257555
1445,13.89,54,171405
1513,2.22,22,289907
1814,1.71,16,382362
1135,5.17,40,196325
1116,10.77,42,231948
1789,6.37,28,276926
1463,7.97,17,362829
1257,1.91,18,345290
1432,3.32,11,304703
2801,1.06,21,412777
1239,4.48,10,185578
1225,1.09,38,298714
747,12.59,53,227899
1455,14.71,15,334025
1925,5.47,14,313873
2068,1.72,53,347723
1545,6.44,34,280667
2169,18.2,43,247507
1983,6.91,53,313466
2310,11.35,39,299126
2194,3.53,44,423189
2773,2.69,23,439573
1383,4.71,56,311026
870,1.29,42,159922
1930,24.16,4,345841
2022,5.46,35,303904
2773,9.09,5,403705
2471,3.59,31,391578
3223,1.68,5,502944
1896,13.44,37,246770
1622,2.25,27,291614
850,6.32,33,184689
1674,6.75,38,288968
1186,5.22,15,275347
1610,2.86,19,363961
1512,4.46,28,321211
1787,2.55,33,277876
1423,8.73,55,258057
2151,7.39,21,357595
498,4.88,35,196389
1597,3.33,55,275787
